"unique_key","bird","car_included","cat","country","date_from","date_range","date_to","dog","expired","first_seen","fish","horse","last_changed","listing_id","livestock","location","new_this_run","poultry","profile","public_transport","rabbit","reptile","reviewing","small_pets","title","town","url"
"1663355|Nov 09, 2025→Nov 21, 2025",0,False,0,"United Kingdom","Nov 09, 2025","Nov 09, 2025→Nov 21, 2025","Nov 21, 2025",1,False,"2025-04-20T13:37:36.391361Z",0,0,"2025-04-20T13:37:36.391361Z",1663355.0,0,"Cambridge, United Kingdom",False,0,"europe",False,0,0,False,0,"Little old lady Lily happy to share her cuddles with a caring couple","Cambridge","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/cambridge/l/1663355/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjMsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"1663355|Nov 09, 2025→Nov 21, 2025",0,False,0,"United Kingdom","Nov 09, 2025","Nov 09, 2025→Nov 21, 2025","Nov 21, 2025",1,False,"2025-04-20T13:37:36.391361Z",0,0,"2025-04-20T13:37:36.391361Z",1663355.0,0,"Cambridge, United Kingdom",False,0,"europe",False,0,0,False,0,"Little old lady Lily happy to share her cuddles with a caring couple","Cambridge","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/cambridge/l/1663355/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjMsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"1666478|Dec 15, 2025→Dec 22, 2025",0,False,1,"France","Dec 15, 2025","Dec 15, 2025→Dec 22, 2025","Dec 22, 2025",1,False,"2025-05-07T19:24:12.117575Z",0,0,"2025-05-09T07:27:36.394074Z",1666478.0,0,"Montpellier, France",False,0,"europe",True,0,0,True,0,"Lotsa love and a great place to stay in Montpellier","Montpellier","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/france/occitania/montpellier/l/1666478/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjEsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"1666478|Nov 23, 2025→Dec 02, 2025",0,True,1,"France","Nov 23, 2025","Nov 23, 2025→Dec 02, 2025","Dec 02, 2025",1,False,"2025-05-04T07:22:00.044450Z",0,0,"2025-05-07T18:37:11.563405Z",1666478.0,0,"Montpellier, France",False,0,"europe",True,0,0,False,0,"Lotsa love and a great place to stay in Montpellier","Montpellier","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/france/occitania/montpellier/l/1666478/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjEsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"1675808|Nov 14, 2025→Dec 08, 2025",0,False,1,"United Kingdom","Nov 14, 2025","Nov 14, 2025→Dec 08, 2025","Dec 08, 2025",3,False,"2025-04-21T09:27:46.904282Z",0,0,"2025-04-28T17:55:51.276431Z",1675808.0,0,"Bromley, United Kingdom",False,0,"europe",False,0,0,False,0,"Outer London - Animal lover needed March 2024 -2 friendly dogs and a pretty cat","Bromley","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/bromley/l/1675808/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjEsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"1676623|Nov 07, 2025→Nov 16, 2025",0,False,0,"United Kingdom","Nov 07, 2025","Nov 07, 2025→Nov 16, 2025","Nov 16, 2025",1,False,"2025-04-24T22:26:09.532438Z",0,0,"2025-04-24T22:26:09.532438Z",1676623.0,0,"London, United Kingdom",False,0,"europe",True,0,0,False,0,"French bulldog sitter in East London needed","London","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/london/l/1676623/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjMsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"1690683|Dec 01, 2025→Dec 22, 2025",0,True,0,"Switzerland","Dec 01, 2025","Dec 01, 2025→Dec 22, 2025","Dec 22, 2025",2,False,"2025-05-01T11:55:24.558518Z",0,2,"2025-05-09T06:01:38.307976Z",1690683.0,0,"Bellinzona, Switzerland",False,0,"europe",True,0,0,False,0,"Southswitzerland, horses, dogs and italian live style","Bellinzona","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/switzerland/ticino/bellinzona/l/1690683/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjIsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"1690683|Nov 09, 2025→Dec 01, 2025",0,True,0,"Switzerland","Nov 09, 2025","Nov 09, 2025→Dec 01, 2025","Dec 01, 2025",2,False,"2025-04-24T11:22:02.160364Z",0,2,"2025-04-24T11:22:02.160364Z",1690683.0,0,"Bellinzona, Switzerland",False,0,"europe",True,0,0,False,0,"Southswitzerland, horses, dogs and italian live style","Bellinzona","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/switzerland/ticino/bellinzona/l/1690683/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjEsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"1690683|Nov 10, 2025→Nov 30, 2025",0,False,0,"Switzerland","Nov 10, 2025","Nov 10, 2025→Nov 30, 2025","Nov 30, 2025",2,False,"2025-04-20T10:47:30.946583Z",0,2,"2025-04-24T10:48:47.531105Z",1690683.0,0,"Bellinzona, Switzerland",False,0,"europe",False,0,0,False,0,"Southswitzerland, horses, dogs and italian live style","Bellinzona","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/switzerland/ticino/bellinzona/l/1690683/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjEyLCJyZXN1bHRzUGVyUGFnZSI6MTIsImRlYnVnIjpmYWxzZSwic3RhdHMiOltdfQ%3D%3D"
"1695174|Nov 11, 2025→Nov 18, 2025",0,False,0,"United Kingdom","Nov 11, 2025","Nov 11, 2025→Nov 18, 2025","Nov 18, 2025",1,False,"2025-04-19T10:21:22.202382Z",0,0,"2025-05-09T07:27:36.394074Z",1695174.0,0,"Saltburn-by-the-Sea, United Kingdom",False,0,"europe",False,0,0,False,0,"Coco the funny face chihuahua","Saltburn-by-the-Sea","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/saltburn-by-the-sea/l/1695174/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjEyLCJyZXN1bHRzUGVyUGFnZSI6MTIsImRlYnVnIjpmYWxzZSwic3RhdHMiOltdfQ%3D%3D"
"170130|Nov 19, 2025→Dec 14, 2025",0,False,2,"United Kingdom","Nov 19, 2025","Nov 19, 2025→Dec 14, 2025","Dec 14, 2025",0,False,"2025-04-25T18:33:44.219563Z",0,0,"2025-05-06T10:28:53.475928Z",170130.0,0,"Purley, United Kingdom",False,0,"europe",True,0,0,False,0,"Cat and House sitter wanted in Purley, Surrey","Purley","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/purley/l/170130/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjMsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"1703991|Nov 25, 2025→Nov 28, 2025",0,False,2,"United Kingdom","Nov 25, 2025","Nov 25, 2025→Nov 28, 2025","Nov 28, 2025",0,False,"2025-04-19T10:21:22.202382Z",0,0,"2025-05-05T12:49:29.359229Z",1703991.0,0,"Christs Hospital, United Kingdom",False,0,"europe",False,0,0,False,0,"2 Gentle Indoor Cats Who Need Company!","Christs Hospital","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/christs-hospital/l/1703991/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjEyLCJyZXN1bHRzUGVyUGFnZSI6MTIsImRlYnVnIjpmYWxzZSwic3RhdHMiOltdfQ%3D%3D"
"1710969|Nov 18, 2025→Nov 27, 2025",0,False,0,"United Kingdom","Nov 18, 2025","Nov 18, 2025→Nov 27, 2025","Nov 27, 2025",1,False,"2025-05-07T06:58:53.722006Z",0,0,"2025-05-09T06:01:38.307976Z",1710969.0,0,"Swansea, United Kingdom",False,0,"europe",True,0,0,False,0,"Marina,City and Seafront all in one. Enjoy your pet sit in fabulous surroundings","Swansea","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/wales/swansea/l/1710969/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjIsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"1712318|Nov 08, 2025→Nov 23, 2025",0,False,0,"United Kingdom","Nov 08, 2025","Nov 08, 2025→Nov 23, 2025","Nov 23, 2025",1,False,"2025-05-06T09:45:54.959657Z",0,0,"2025-05-09T06:01:38.307976Z",1712318.0,0,"Haslemere, United Kingdom",False,0,"europe",True,0,0,False,0,"Lovely home and pets in beautiful location","Haslemere","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/haslemere/l/1712318/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjIsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"1717234|Dec 03, 2025→Dec 19, 2025",0,False,0,"United Kingdom","Dec 03, 2025","Dec 03, 2025→Dec 19, 2025","Dec 19, 2025",2,False,"2025-04-19T10:21:22.202382Z",0,0,"2025-05-09T07:27:36.394074Z",1717234.0,0,"Bristol, United Kingdom",False,0,"europe",False,0,0,False,0,"Larry & Bailey would love to meet you and have fun whilst Mum & Dad are away :)","Bristol","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/bristol/l/1717234/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjEsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"1717234|Dec 03, 2025→Dec 19, 2025",0,False,0,"United Kingdom","Dec 03, 2025","Dec 03, 2025→Dec 19, 2025","Dec 19, 2025",2,False,"2025-04-20T10:10:31.487973Z",0,0,"2025-05-09T07:27:36.394074Z",1717234.0,0,"Bristol, United Kingdom",False,0,"europe",False,0,0,False,0,"Larry & Bailey would love to meet you and have fun whilst Mum & Dad are away :)","Bristol","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/bristol/l/1717234/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjIsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"1721001|Nov 02, 2025→Nov 24, 2025",0,False,0,"United Kingdom","Nov 02, 2025","Nov 02, 2025→Nov 24, 2025","Nov 24, 2025",2,False,"2025-05-01T02:02:39.133184Z",0,0,"2025-05-09T06:01:38.307976Z",1721001.0,0,"Ketton, United Kingdom",False,0,"europe",True,0,0,False,0,"House and Dog Sitters in beautiful rural Rutland","Ketton","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/ketton/l/1721001/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjMsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"1722058|Nov 14, 2025→Nov 25, 2025",0,False,0,"United Kingdom","Nov 14, 2025","Nov 14, 2025→Nov 25, 2025","Nov 25, 2025",2,False,"2025-04-19T10:21:22.202382Z",0,0,"2025-05-09T07:27:36.394074Z",1722058.0,0,"Derby, United Kingdom",False,0,"europe",False,0,0,False,0,"Our 2 little dogs are our babies ! Looking for House sitter who LOVES DOGS!!","Derby","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/derby/l/1722058/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjEyLCJyZXN1bHRzUGVyUGFnZSI6MTIsImRlYnVnIjpmYWxzZSwic3RhdHMiOltdfQ%3D%3D"
"1732923|Nov 23, 2025→Dec 04, 2025",0,False,0,"United Kingdom","Nov 23, 2025","Nov 23, 2025→Dec 04, 2025","Dec 04, 2025",3,False,"2025-04-19T10:21:22.202382Z",0,0,"2025-04-28T23:43:25.971371Z",1732923.0,0,"Dunfermline, United Kingdom",False,0,"europe",False,0,0,False,0,"Spend time with some gorgeous, fun, playful pups in our family friendly home.","Dunfermline","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/scotland/dunfermline/l/1732923/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjExLCJyZXN1bHRzUGVyUGFnZSI6MTIsImRlYnVnIjpmYWxzZSwic3RhdHMiOltdfQ%3D%3D"
"1732923|Nov 23, 2025→Dec 04, 2025",0,False,0,"United Kingdom","Nov 23, 2025","Nov 23, 2025→Dec 04, 2025","Dec 04, 2025",3,False,"2025-04-20T10:10:31.487973Z",0,0,"2025-04-28T23:43:25.971371Z",1732923.0,0,"Dunfermline, United Kingdom",False,0,"europe",False,0,0,False,0,"Spend time with some gorgeous, fun, playful pups in our family friendly home.","Dunfermline","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/scotland/dunfermline/l/1732923/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjEyLCJyZXN1bHRzUGVyUGFnZSI6MTIsImRlYnVnIjpmYWxzZSwic3RhdHMiOltdfQ%3D%3D"
"1732923|Nov 23, 2025→Dec 04, 2025",0,True,0,"United Kingdom","Nov 23, 2025","Nov 23, 2025→Dec 04, 2025","Dec 04, 2025",3,False,"2025-04-20T10:02:57.293334Z",0,0,"2025-04-28T23:43:25.971371Z",1732923.0,0,"Dunfermline, United Kingdom",False,0,"europe",False,0,0,False,0,"Spend time with some gorgeous, fun, playful pups in our family friendly home.","Dunfermline","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/scotland/dunfermline/l/1732923/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiaXNBY2Nlc3NpYmxlQnlQdWJsaWNUcmFuc3BvcnQiOnRydWUsImNhckluY2x1ZGVkIjp0cnVlLCJnZW9IaWVyYXJjaHkiOnsiY29udGluZW50U2x1ZyI6ImV1cm9wZSJ9fSwiZmFjZXRzIjpbXSwic29ydCI6W3sicHVibGlzaGVkIjoiZGVzYyJ9XSwicGFnZSI6MSwicmVzdWx0c1BlclBhZ2UiOjEyLCJkZWJ1ZyI6ZmFsc2UsInN0YXRzIjpbXX0%3D"
"1732942|Nov 28, 2025→Dec 11, 2025",0,False,0,"United Kingdom","Nov 28, 2025","Nov 28, 2025→Dec 11, 2025","Dec 11, 2025",1,False,"2025-04-20T16:28:28.882893Z",0,0,"2025-05-05T14:25:41.338478Z",1732942.0,0,"Northampton, United Kingdom",False,0,"europe",False,0,0,False,0,"Home from home Victorian house & cuddly dog!","Northampton","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/northampton/l/1732942/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjEsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"1732942|Nov 29, 2025→Dec 11, 2025",0,False,0,"United Kingdom","Nov 29, 2025","Nov 29, 2025→Dec 11, 2025","Dec 11, 2025",1,False,"2025-05-05T14:48:13.012500Z",0,0,"2025-05-05T14:48:13.012500Z",1732942.0,0,"Northampton, United Kingdom",False,0,"europe",True,0,0,False,0,"Home from home Victorian house & cuddly dog!","Northampton","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/northampton/l/1732942/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjEsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
